,Open Time,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
490,2020-04-23,7125.12000000,7738.00000000,7020.00000000,7482.39000000,102773.56956100,756320213.58585215,881099,52475.59854100,386041564.82445067
491,2020-04-24,7483.96000000,7615.96000000,7388.00000000,7505.00000000,60182.11993900,452118137.79400162,601093,29412.50914300,220931579.32065317
492,2020-04-25,7505.00000000,7705.00000000,7431.07000000,7538.67000000,43874.42772600,331292050.77197311,521943,21111.14094600,159480178.37989961
493,2020-04-26,7539.03000000,7700.00000000,7480.00000000,7693.10000000,50522.61620900,384202783.27470957,554480,24707.49422500,187939788.77144254
494,2020-04-27,7693.10000000,7792.02000000,7606.00000000,7774.62000000,65441.33957600,504025811.65125354,637800,31594.10659600,243380424.90896012
495,2020-04-28,7773.51000000,7780.00000000,7659.12000000,7738.98000000,46302.75263800,357391780.93076267,499414,21305.50136000,164468534.08844884
496,2020-04-29,7738.58000000,8952.89000000,7710.05000000,8778.57000000,183546.88751400,1536390177.04494896,1433128,91462.00561700,765292175.06718837
497,2020-04-30,8778.58000000,9460.00000000,8401.00000000,8620.00000000,206277.21412400,1839283907.46251938,1661554,99484.47637700,887675398.17769395
498,2020-05-01,8620.00000000,9059.18000000,8613.56000000,8826.96000000,91468.81505900,805640126.63087045,865960,44763.35448100,394216389.90386545
499,2020-05-02,8825.67000000,9010.00000000,8753.00000000,8972.05000000,59002.08755000,523838859.54424918,637884,30400.35344900,269917468.34160132
500,2020-05-04,8894.15000000,8950.00000000,8522.00000000,8871.96000000,84418.51233100,738343818.69392538,848802,39118.38022200,342180074.58001776
501,2020-05-05,8871.92000000,9118.58000000,8760.00000000,9021.83000000,76480.76534200,683083018.87798085,812543,37454.51837900,334700993.43285028
502,2020-05-06,9021.36000000,9395.00000000,8906.21000000,9142.92000000,105925.30242000,972793508.46490739,1007661,51189.79089300,470167656.56560318
503,2020-05-07,9143.40000000,10067.00000000,9021.00000000,9986.40000000,147154.61137800,1409783462.00636428,1254835,74602.19311200,715407978.19610432
504,2020-05-08,9986.30000000,10035.96000000,9705.00000000,9800.01000000,100683.79640000,997005843.74047920,967816,46207.63759400,457701324.85886588
505,2020-05-09,9800.02000000,9914.25000000,9520.00000000,9539.40000000,81950.67956700,795001351.67970229,839384,36738.67924400,356475632.65892539
506,2020-05-10,9539.10000000,9574.83000000,8117.00000000,8722.77000000,183865.18202800,1594996476.97563696,1565771,84376.58077400,731417660.35199514
507,2020-05-11,8722.77000000,9168.00000000,8200.00000000,8561.52000000,168807.25183200,1468392820.76080359,1367382,81474.59506700,708958944.15865879
508,2020-05-12,8562.04000000,8978.26000000,8528.78000000,8810.79000000,86522.78006600,760195457.05095863,784859,40570.31740100,356508014.18846761
509,2020-05-13,8810.99000000,9398.00000000,8792.99000000,9309.37000000,92466.27401800,839725719.96020766,869216,43648.35465500,396713970.04433138
510,2020-05-14,9309.35000000,9939.00000000,9256.76000000,9791.98000000,129565.37747000,1247456797.81366625,1199530,63438.51099300,611313934.39132358
511,2020-05-15,9791.97000000,9845.62000000,9150.00000000,9316.42000000,115890.76151600,1099721375.89190578,1055630,55397.12343400,525813199.33664916
512,2020-05-16,9315.96000000,9588.00000000,9220.00000000,9381.27000000,59587.62786200,560547005.02590862,692028,28861.36820000,271542836.21380133
513,2020-05-17,9380.81000000,9888.00000000,9322.10000000,9680.04000000,68647.76432300,663088800.81527807,722718,34734.03499300,335478915.97643693
514,2020-05-18,9681.11000000,9950.00000000,9464.23000000,9733.93000000,82006.60358300,797622297.32616827,794292,40242.84298600,391957586.20057755
515,2020-05-19,9733.93000000,9897.21000000,9474.00000000,9775.53000000,78539.76045400,760713946.00854609,773581,37821.71930800,366745428.20816091
516,2020-05-20,9775.13000000,9842.00000000,9326.00000000,9511.43000000,74923.73809000,721190802.76340253,731189,33481.79667800,322416331.96245272
517,2020-05-21,9511.43000000,9578.47000000,8815.00000000,9068.65000000,108928.78096900,1002046265.94125970,951971,49914.08113800,459089374.16887958
518,2020-05-22,9067.51000000,9271.00000000,8933.52000000,9170.00000000,58943.13102400,537847834.49670863,693694,28987.31589600,264538897.25902512
519,2020-05-23,9170.00000000,9307.85000000,9070.00000000,9179.15000000,43526.29696600,400407195.62892234,512460,21377.61633200,196682791.17593565
520,2020-05-24,9179.01000000,9298.00000000,8700.00000000,8720.34000000,70379.86645000,636787240.37332477,774088,32046.41144400,290362268.47214719
521,2020-05-25,8718.14000000,8979.66000000,8642.72000000,8900.35000000,62833.91094900,553545285.91401386,733557,30771.88874400,271166770.94493836
522,2020-05-26,8900.35000000,9017.67000000,8700.00000000,8841.18000000,58299.77013800,516455128.89068804,678304,28242.17008300,250278944.16497476
523,2020-05-27,8841.00000000,9225.00000000,8811.73000000,9204.07000000,68910.35551400,624660855.78003700,662850,33532.62026500,304057334.99150484
524,2020-05-28,9204.07000000,9625.47000000,9110.00000000,9575.89000000,74110.78766200,693930106.18138250,738725,37974.89960900,355720464.86308430
525,2020-05-29,9575.87000000,9605.26000000,9330.00000000,9427.07000000,57374.36296100,542758086.60647017,593705,26819.21289400,253696538.73175294
526,2020-05-30,9426.60000000,9740.00000000,9331.23000000,9697.72000000,55665.27254000,530598690.07145047,651290,29252.67990400,279016030.13117991
527,2020-05-31,9697.72000000,9700.00000000,9381.41000000,9448.27000000,48333.78640300,461272298.85252054,651473,22778.00116900,217450165.01806332
528,2020-06-01,9448.27000000,10380.00000000,9421.67000000,10200.77000000,76649.12696000,749707596.65935731,826964,41530.41231700,406777189.28314986
529,2020-06-02,10202.71000000,10228.99000000,9266.00000000,9518.04000000,108970.77315100,1070060237.13020932,1004312,49354.90796900,485973112.19351892
530,2020-06-03,9518.02000000,9690.00000000,9365.21000000,9666.24000000,46252.64493900,441928818.04301561,562784,22656.30815000,216537558.01685119
531,2020-06-04,9666.32000000,9881.63000000,9450.00000000,9789.06000000,57456.10096900,557234945.64673886,665881,28778.23737100,279263924.70782905
532,2020-06-05,9788.14000000,9854.75000000,9581.00000000,9621.16000000,47788.05005000,465200788.20363384,566062,22329.10711900,217444468.95052851
533,2020-06-06,9621.17000000,9735.00000000,9531.05000000,9666.30000000,32752.95089300,315604867.23614906,435796,15832.69376500,152610794.94554911
534,2020-06-07,9666.85000000,9802.00000000,9372.46000000,9746.99000000,57952.84838500,556919603.79154480,637766,28426.59512900,273242856.19134752
535,2020-06-08,9746.99000000,9800.00000000,9633.00000000,9782.01000000,40664.66412500,395459395.82133724,485139,19744.03912400,192037951.04548972
536,2020-06-09,9782.00000000,9877.00000000,9570.00000000,9772.43000000,46024.00128900,447208895.83869834,551863,21901.19095000,212965408.67782809
537,2020-06-10,9772.44000000,9992.72000000,9704.18000000,9885.00000000,47130.76298200,462384305.35119935,560909,23128.16103200,226982635.61915444
538,2020-06-11,9885.22000000,9964.00000000,9113.00000000,9280.40000000,94418.98473000,902075648.54538493,966502,40972.06474900,391689549.65796588
539,2020-06-12,9278.88000000,9557.12000000,9232.51000000,9465.13000000,50119.06693200,472007894.37567532,553203,24344.81637000,229325970.87113216
540,2020-06-13,9464.96000000,9494.73000000,9351.00000000,9473.34000000,27759.78485100,261673162.25847242,392763,13531.00721400,127577168.31734001
541,2020-06-14,9473.34000000,9480.99000000,9245.00000000,9342.10000000,30055.50660800,282131272.38006622,415568,14465.41615100,135811554.06421556
542,2020-06-15,9342.10000000,9495.00000000,8910.45000000,9426.02000000,86107.92470700,793518842.55098446,839521,41630.74752900,384031123.18172884
543,2020-06-16,9426.05000000,9589.00000000,9373.09000000,9525.59000000,52052.44692700,494458269.13979110,543481,25692.83962500,244097412.88280761
544,2020-06-17,9526.97000000,9565.00000000,9236.61000000,9465.14000000,48046.41115200,453209812.22578060,536158,22842.83127600,215532725.63392767
545,2020-06-18,9465.13000000,9489.00000000,9280.00000000,9386.32000000,37381.95376500,351649555.07253869,475074,17940.40525300,168801558.37933228
546,2020-06-19,9386.32000000,9438.30000000,9215.79000000,9310.23000000,45330.98367300,423086965.19273827,503484,22055.96904600,205898368.34014912
547,2020-06-20,9310.23000000,9395.00000000,9170.95000000,9358.95000000,30329.06538400,282120360.55675261,382778,15125.08176900,140741525.62068328
548,2020-06-21,9358.95000000,9422.00000000,9281.54000000,9294.69000000,24316.92623400,227467940.61021120,321015,11779.79718200,110215504.55537862
549,2020-06-22,9294.69000000,9780.00000000,9277.09000000,9685.69000000,57895.46834300,550995799.06947046,588704,30738.20037500,292712778.14347612
550,2020-06-23,9685.69000000,9720.00000000,9577.03000000,9624.89000000,41031.02938000,395487616.46087799,474319,19112.60621600,184247416.84941235
551,2020-06-24,9624.33000000,9670.00000000,9208.00000000,9296.49000000,61571.56146400,579426702.79668215,572362,26903.54406100,253131387.59992126
552,2020-06-25,9298.33000000,9340.00000000,9009.69000000,9249.49000000,55831.61915600,514396747.40478276,536205,26546.39556300,244659133.88502359
553,2020-06-26,9249.49000000,9298.00000000,9045.45000000,9162.21000000,50292.29827700,461347064.82950308,510947,23307.90347500,213866832.83863124
554,2020-06-27,9162.21000000,9196.24000000,8833.00000000,9012.00000000,46290.93011300,419606802.23720138,499415,21056.87686000,191013780.26087574
555,2020-06-28,9012.00000000,9191.00000000,8948.06000000,9116.35000000,30688.17642100,278721674.92211122,374404,14982.80452800,136093615.81906539
556,2020-06-29,9116.16000000,9238.00000000,9024.67000000,9192.56000000,42120.29326100,384206326.47068040,434299,20449.09779600,186542867.41056208
557,2020-06-30,9192.93000000,9205.00000000,9064.89000000,9138.55000000,31463.16280100,287781334.51701579,328083,15267.74746700,139674651.10276634
558,2020-07-01,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,354087627.16966118,374832,19068.83170500,175429466.28921979
559,2020-07-02,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,417724468.88735677,470292,21637.63048900,197709875.24815683
560,2020-07-03,9086.54000000,9125.00000000,9037.47000000,9058.26000000,28943.42017700,263123750.46717236,343189,13719.52451700,124722413.06761462
561,2020-07-04,9057.79000000,9190.00000000,9040.04000000,9135.46000000,26441.96848400,240576054.91572312,335225,13588.81960000,123666216.06517515
562,2020-07-05,9135.00000000,9145.24000000,8893.03000000,9069.41000000,34073.65362700,308410443.65921520,384500,16276.23427000,147339875.53843993
563,2020-07-06,9069.41000000,9375.00000000,9055.92000000,9344.20000000,54463.13227700,502548376.20946366,533540,28132.94222200,259636973.33594599
564,2020-07-07,9342.47000000,9379.42000000,9203.00000000,9257.39000000,34587.33667800,320576525.35534977,433481,16284.84900200,150931441.59977534
565,2020-07-08,9257.40000000,9470.00000000,9231.00000000,9436.06000000,56140.51778100,525344876.69992350,652605,28067.68064200,262723969.14964063
566,2020-07-09,9436.06000000,9440.79000000,9160.00000000,9232.43000000,48044.45064500,447640493.54432978,575491,22644.91550100,210991009.74510143
567,2020-07-10,9232.42000000,9317.48000000,9125.00000000,9288.34000000,38295.49400600,352238898.76948255,525484,18360.61316800,168904319.25502697
568,2020-07-11,9288.34000000,9299.28000000,9178.25000000,9234.03000000,22561.36600000,208410250.50959371,413452,10815.47329300,99921646.88340026
569,2020-07-12,9234.02000000,9345.00000000,9157.50000000,9302.75000000,30872.70228600,285591381.49153138,484875,14980.18770400,138584259.00133508
570,2020-07-13,9303.31000000,9343.82000000,9200.89000000,9242.62000000,42740.06911500,396614086.79626994,642552,19689.44333700,182734051.95071439
571,2020-07-14,9242.61000000,9279.54000000,9113.00000000,9255.85000000,45772.55250900,421789086.45494741,613139,21666.53695100,199673293.75001954
572,2020-07-15,9255.85000000,9276.49000000,9160.57000000,9197.60000000,39053.57966500,360201683.49480513,554780,17977.67974700,165822998.03166477
573,2020-07-16,9197.60000000,9226.15000000,9047.25000000,9133.72000000,43375.57119100,395883667.02480033,681807,20410.13000900,186271268.49276469
574,2020-07-17,9133.72000000,9186.83000000,9089.81000000,9154.32000000,28054.35874100,256360345.57676793,470991,13397.53780500,122434361.70789555
575,2020-07-18,9154.31000000,9219.30000000,9121.10000000,9170.28000000,22554.54145700,206628105.36278893,430377,11502.70482900,105387979.46391492
576,2020-07-19,9170.30000000,9232.27000000,9101.35000000,9208.99000000,26052.01941700,238521988.03132549,440449,12873.37349300,117870221.42492930
577,2020-07-20,9208.99000000,9221.52000000,9131.00000000,9160.78000000,35458.76408200,325297289.27265834,557096,16527.69288600,151623269.70394643
578,2020-07-21,9160.78000000,9437.73000000,9152.80000000,9390.00000000,60413.58248600,563360524.79942825,782959,29470.51205100,274802209.58012802
579,2020-07-22,9390.00000000,9544.00000000,9261.00000000,9518.16000000,48815.00410700,457776105.61557141,663029,23362.19379000,219166005.90788166
580,2020-07-23,9518.16000000,9664.00000000,9440.33000000,9603.27000000,51856.23350000,494282948.73368242,735371,24461.26546800,233235064.19448092
581,2020-07-24,9603.27000000,9637.00000000,9463.44000000,9537.80000000,43931.13620500,419240263.52182820,677725,20416.29997300,194861143.58552908
582,2020-07-25,9538.10000000,9732.90000000,9513.00000000,9700.42000000,40679.54541600,391431695.71682177,675222,19626.60889300,188907762.75214630
583,2020-07-26,9700.42000000,10111.00000000,9650.00000000,9931.54000000,65279.26931900,644607634.48177705,945611,33748.33180700,333445554.97564465
584,2020-07-27,9931.54000000,11394.86000000,9917.21000000,11029.96000000,150188.93314400,1580355372.09917984,1901088,76650.61005100,806266386.38878950
585,2020-07-28,11029.96000000,11242.23000000,10565.00000000,10906.27000000,97267.73418700,1065375500.18918874,1475636,46575.43053400,510271018.98956396
586,2020-07-29,10906.27000000,11342.82000000,10812.00000000,11100.53000000,76838.09423300,853242253.61582377,1127302,36218.47706500,402507227.08882376
587,2020-07-30,11100.52000000,11170.00000000,10831.00000000,11099.61000000,60794.82645600,669779541.88728343,879960,28272.69876500,311567992.00352517
588,2020-07-31,11099.79000000,11444.00000000,10960.00000000,11335.46000000,70063.66097400,786344325.85523136,971584,34068.14336500,382632611.44135526
589,2020-08-01,11335.46000000,11861.00000000,11220.00000000,11801.17000000,85087.48512600,987817017.31863258,1174252,40523.73352400,470714480.01113470
590,2020-08-02,11801.17000000,12123.46000000,10518.50000000,11071.35000000,97553.07760400,1105757335.52816180,1459900,45974.78641500,521934340.83176615
591,2020-08-03,11071.36000000,11473.00000000,10936.00000000,11219.81000000,56931.84147500,641127593.26145174,919185,27133.03513600,305554713.93730703
592,2020-08-04,11219.68000000,11414.98000000,11000.00000000,11191.97000000,58629.11370900,658084242.67972216,863692,27861.61566100,312734273.79301878
593,2020-08-05,11191.99000000,11780.93000000,11093.00000000,11744.91000000,74970.25685200,861433645.42443967,964637,36130.38455100,415113460.07729001
594,2020-08-06,11744.91000000,11900.00000000,11562.50000000,11762.46000000,63529.08502000,746479211.71559485,919918,30044.20329700,353083043.84203576
595,2020-08-07,11762.47000000,11909.94000000,11322.00000000,11594.23000000,65755.92602200,767005529.28212083,940045,29993.01871000,349862123.74910678
596,2020-08-08,11594.36000000,11808.27000000,11512.00000000,11761.41000000,41858.16104000,489087264.36028091,779318,20448.35261800,238996465.92770352
597,2020-08-09,11761.02000000,11797.11000000,11521.97000000,11681.68000000,41493.06734200,483708602.89638040,853386,19031.22331400,221877538.80726916
598,2020-08-10,11681.69000000,12067.35000000,11450.00000000,11892.92000000,84952.33788700,1009169063.38321293,1340835,42058.72245500,499909664.32169164
599,2020-08-11,11892.90000000,11935.00000000,11125.00000000,11392.08000000,90748.28463400,1049615697.13794155,1343979,41221.96100900,476990926.57705579
600,2020-08-12,11392.09000000,11617.52000000,11150.00000000,11564.33000000,64909.61364400,743303608.09998264,1104096,30943.67211400,354308405.99191444
601,2020-08-13,11564.34000000,11792.96000000,11270.36000000,11780.00000000,70132.49150200,809611114.21324839,1243382,34841.79060200,402381474.75042979
602,2020-08-14,11779.77000000,11850.00000000,11634.03000000,11760.54000000,59818.85269700,702273220.69641574,1011746,28464.66955300,334192256.65110328
603,2020-08-15,11760.55000000,11980.00000000,11680.00000000,11852.40000000,56237.90505000,667446824.06412957,1018956,27303.96632100,324138943.41775912
604,2020-08-16,11852.40000000,11931.72000000,11686.00000000,11911.00000000,41368.23690600,489731524.63694357,790240,19342.04531200,229032803.39445427
605,2020-08-17,11910.99000000,12468.00000000,11769.78000000,12281.13000000,84734.21154000,1026883452.89477197,1210228,42291.08619900,512410754.09037578
606,2020-08-18,12281.15000000,12387.77000000,11817.93000000,11945.01000000,75923.83552700,920402307.17681052,1189390,35954.34997500,436020475.31834663
607,2020-08-19,11945.10000000,12020.08000000,11561.00000000,11754.59000000,73940.16960600,870612801.52956932,1258060,34861.13596900,410547222.25978079
608,2020-08-20,11754.38000000,11888.00000000,11668.00000000,11853.55000000,46085.25435100,543576025.04851070,798027,21992.90754100,259381062.46462872
609,2020-08-21,11853.54000000,11878.00000000,11485.81000000,11531.34000000,64448.30614200,755451999.65409131,1189668,30531.73286600,357993659.71852440
610,2020-08-22,11531.23000000,11686.00000000,11376.81000000,11662.96000000,43678.70164600,504305451.41086398,809328,21605.07092200,249466430.90999061
611,2020-08-23,11663.51000000,11718.07000000,11514.13000000,11648.13000000,37900.00469000,440406018.65187866,627352,18514.62752500,215154211.01204568
612,2020-08-24,11648.12000000,11824.90000000,11585.09000000,11748.20000000,46212.39186700,542298951.53829801,656584,22780.41948800,267322530.43232628
613,2020-08-25,11748.19000000,11767.85000000,11117.64000000,11318.42000000,69590.92327200,797034671.64528012,996668,33126.45198000,379562265.55902560
614,2020-08-26,11318.42000000,11539.32000000,11244.00000000,11461.43000000,53998.23123100,615452789.96733745,862654,25622.53674000,291999409.36174106
615,2020-08-27,11461.42000000,11592.20000000,11125.00000000,11330.38000000,63246.03638300,717474981.66401255,959270,30793.18066800,349359723.85775900
616,2020-08-28,11330.38000000,11542.65000000,11276.89000000,11526.91000000,45953.90836500,525606229.65425099,719985,21714.20285900,248344753.12808140
617,2020-08-29,11526.90000000,11580.02000000,11417.04000000,11465.84000000,32973.79920000,379228275.27072239,611834,15709.30998500,180675288.37511048
618,2020-08-30,11465.84000000,11719.00000000,11458.00000000,11711.16000000,43177.87905400,501375342.93503890,756541,22258.11590200,258461346.45546267
619,2020-08-31,11711.17000000,11800.77000000,11570.00000000,11649.51000000,55353.61774400,646723855.57145354,822062,26579.94028400,310534861.61639537
620,2020-09-01,11649.51000000,12050.85000000,11515.00000000,11921.97000000,78148.19366800,928047313.48896665,1321492,37476.01938200,444996773.66832210
621,2020-09-02,11921.97000000,11954.57000000,11160.10000000,11388.54000000,87221.84560200,1005391012.13387515,1373524,39972.30988700,460939443.22481512
622,2020-09-03,11388.54000000,11462.60000000,9960.80000000,10140.85000000,121950.10601500,1325106403.31586748,1611610,54266.83286000,590230451.11230783
623,2020-09-04,10138.29000000,10627.05000000,9875.50000000,10446.25000000,92733.59911300,959925718.35127546,1434860,42707.83466600,442163704.19721961
624,2020-09-05,10446.25000000,10565.68000000,9825.00000000,10166.69000000,90001.60556800,917578408.87611822,1476782,43478.13232300,443342852.18707489
625,2020-09-06,10166.69000000,10347.14000000,9994.86000000,10256.20000000,56368.78881500,574903000.23517457,1053192,28033.43882700,285904912.75096270
626,2020-09-07,10255.89000000,10410.75000000,9875.00000000,10373.44000000,62620.23067600,634278537.81510948,927363,30576.70067300,309796338.54525116
627,2020-09-08,10373.45000000,10438.00000000,9850.00000000,10126.65000000,73491.87841800,742947901.97123937,1048125,34410.81447000,348048428.88372554
628,2020-09-09,10126.66000000,10343.00000000,9981.01000000,10219.20000000,49347.11377600,503082625.21479094,755560,23815.41242700,242759702.91500349
629,2020-09-10,10219.29000000,10483.35000000,10070.83000000,10336.87000000,58253.75375000,602390078.49228073,851877,27690.11249800,286362452.83931564
630,2020-09-11,10336.86000000,10397.60000000,10200.00000000,10387.89000000,43830.25446700,451241002.66033623,637869,21231.61072700,218592078.02890880
631,2020-09-12,10387.89000000,10477.97000000,10269.25000000,10440.92000000,35379.15309600,366912671.44372690,577724,17560.76888500,182148657.45690611
632,2020-09-13,10440.67000000,10580.11000000,10200.00000000,10332.83000000,43837.60986500,455338605.32914889,692439,20785.51732800,215965189.31612750
633,2020-09-14,10332.84000000,10750.00000000,10212.34000000,10671.77000000,67059.29136100,706175591.38661278,828957,31880.36315700,335719021.03890433
634,2020-09-15,10671.77000000,10930.04000000,10606.48000000,10785.31000000,61822.45278600,666457161.14913774,893852,29744.08727700,320640236.40587628
635,2020-09-16,10785.23000000,11093.00000000,10661.22000000,10954.01000000,64991.51244000,708644989.48306988,884153,31740.51169100,346117690.57309232
636,2020-09-17,10954.01000000,11045.46000000,10745.83000000,10939.99000000,55601.61452900,605010288.77992461,829137,27029.92703500,294147097.61187047
637,2020-09-18,10940.00000000,11038.03000000,10812.84000000,10933.39000000,47266.72827500,516147935.66922837,717371,23044.91988600,251654627.23674528
638,2020-09-19,10933.40000000,11179.79000000,10887.37000000,11080.65000000,38440.03685800,423651901.15773042,620127,19923.05926700,219623766.31297809
639,2020-09-20,11080.64000000,11080.64000000,10723.00000000,10920.28000000,39157.92256500,426815210.75551225,646329,19437.69436300,211845335.51564800
640,2020-09-21,10920.28000000,10988.86000000,10296.35000000,10417.22000000,70683.43117900,751020795.23588369,1028531,33628.93058900,357346575.16901842
641,2020-09-22,10417.22000000,10572.71000000,10353.00000000,10529.61000000,43991.23547600,460362500.72840808,738576,21497.46158900,224981251.32868055
642,2020-09-23,10529.61000000,10537.15000000,10136.82000000,10241.46000000,51876.56807900,539362015.15746196,774391,25012.70681900,260045385.65157037
643,2020-09-24,10241.46000000,10795.24000000,10190.93000000,10736.32000000,57676.61942700,604520870.05563795,789282,27946.80432500,292936072.98704616
644,2020-09-25,10736.33000000,10760.53000000,10556.24000000,10686.67000000,48101.11700800,512647249.14932008,733430,23566.33033700,251168863.92711731
645,2020-09-26,10686.57000000,10820.94000000,10644.68000000,10728.60000000,28420.83665900,304511477.68085537,502670,14314.53134500,153391173.49799378
646,2020-09-27,10728.59000000,10799.00000000,10594.82000000,10774.25000000,30549.48325300,327169249.45499568,516004,15101.03977000,161737536.90897186
647,2020-09-28,10774.26000000,10950.00000000,10626.00000000,10696.12000000,50095.25173400,544463219.59780924,686664,25219.07331500,274111924.66132492
648,2020-09-29,10696.11000000,10867.54000000,10635.87000000,10840.48000000,41874.89839900,449345822.46022889,587576,19896.07620900,213544159.85659414
649,2020-09-30,10840.58000000,10849.34000000,10665.13000000,10776.59000000,39596.02732200,425279696.28526338,595383,18712.05971100,200976719.44085080
650,2020-10-01,10776.59000000,10920.00000000,10437.00000000,10619.13000000,60866.33289300,652168989.46173484,794855,28449.97510300,304779535.38197477
651,2020-10-02,10619.13000000,10664.64000000,10374.00000000,10570.40000000,50130.39370500,526864379.30936534,777193,24123.90254500,253507685.50358702
652,2020-10-03,10570.40000000,10603.56000000,10496.46000000,10542.06000000,22298.22134100,235160884.60853616,381329,10752.46288200,113392722.76217199
653,2020-10-04,10542.07000000,10696.87000000,10517.87000000,10666.63000000,23212.00159500,246252050.90681072,377553,12123.27565000,128619845.13152086
654,2020-10-05,10666.62000000,10798.00000000,10615.64000000,10792.21000000,34025.76165300,364158510.23798056,483340,15551.58438700,166457546.86846151
655,2020-10-06,10792.20000000,10800.00000000,10525.00000000,10599.66000000,48674.74047100,520051256.08219917,734526,23189.68990000,247740447.63670599
656,2020-10-07,10599.65000000,10681.87000000,10546.17000000,10666.39000000,32811.99027900,348298562.85686264,503440,15783.35568400,167548410.82933536
657,2020-10-08,10666.40000000,10950.00000000,10530.41000000,10925.57000000,51959.69157200,559311760.44148029,659291,26482.59952900,285240420.95776404
658,2020-10-09,10925.44000000,11104.64000000,10829.00000000,11050.64000000,48240.07323700,530822321.51623468,635681,25658.63139600,282409996.00931151
659,2020-10-10,11050.64000000,11491.00000000,11050.51000000,11293.22000000,43648.03694300,494785212.23087354,698561,22807.20465100,258432465.79040960
660,2020-10-11,11293.22000000,11445.00000000,11221.00000000,11369.02000000,29043.85133900,329927755.03808506,509714,14470.44426900,164384653.13411286
661,2020-10-12,11369.02000000,11720.01000000,11172.00000000,11528.25000000,52825.28371000,604779845.79201771,740823,26865.92932100,307665447.33923441
662,2020-10-13,11528.24000000,11557.00000000,11300.00000000,11420.56000000,42205.28370900,482663390.72403579,618262,19346.15860500,221257357.56527471
663,2020-10-14,11420.57000000,11547.98000000,11280.00000000,11417.89000000,41415.10601500,472007015.72093425,590025,19070.05730700,217375960.31094741
664,2020-10-15,11417.89000000,11617.34000000,11250.83000000,11505.12000000,48760.71767900,556436445.55762819,662386,24019.23766900,274171016.90668138
665,2020-10-16,11505.13000000,11541.15000000,11200.00000000,11319.32000000,48797.74950200,553211001.61225689,693210,22821.59348400,258752919.33224074
666,2020-10-17,11319.24000000,11402.42000000,11255.00000000,11360.20000000,22368.91524100,253582775.96265448,365973,10318.02461400,116996094.14462668
667,2020-10-18,11360.31000000,11505.00000000,11346.22000000,11503.14000000,23284.04119100,266150824.34809863,346946,12396.12709900,141743879.12841902
668,2020-10-19,11503.14000000,11823.99000000,11407.96000000,11751.47000000,47414.53469200,550728683.79927939,650960,24716.39513600,287236347.54906069
669,2020-10-20,11751.46000000,12038.38000000,11677.59000000,11909.99000000,62134.75066300,737425592.08197176,906111,31911.70883200,378905888.96006281
670,2020-10-21,11910.00000000,13217.68000000,11886.95000000,12780.96000000,114584.45676700,1437122186.63399548,1453620,59033.67175600,740274649.28079579
671,2020-10-22,12780.75000000,13185.00000000,12678.08000000,12968.52000000,70038.82414400,905778888.87029065,1035811,33259.49504400,430203750.01892518
672,2020-10-23,12968.84000000,13027.69000000,12720.08000000,12923.07000000,50386.99984100,650680239.11014686,699313,24685.92549500,318827712.19820076
673,2020-10-24,12923.06000000,13166.73000000,12870.00000000,13111.73000000,35952.20907000,468299521.76966531,536821,18382.74457900,239455378.09125662
674,2020-10-25,13111.73000000,13350.00000000,12888.00000000,13028.83000000,38481.57950400,502672049.22905163,610498,17988.76710000,235115943.82713218
675,2020-10-26,13029.64000000,13238.81000000,12765.00000000,13052.19000000,60951.67298600,794395722.45334551,818144,29609.99469800,385986654.65788211
676,2020-10-27,13052.15000000,13789.29000000,13019.87000000,13636.17000000,80811.01945000,1085403903.12596636,1003615,39833.89054100,534896062.83588014
677,2020-10-28,13636.16000000,13859.48000000,12888.00000000,13266.40000000,94440.56122600,1263487952.99515693,1234511,43387.69227500,580505216.87260939
678,2020-10-29,13266.40000000,13642.91000000,12920.77000000,13455.70000000,74872.60213200,997867948.86097431,1008433,37203.24565800,495772429.35476798
679,2020-10-30,13455.69000000,13669.98000000,13115.00000000,13560.10000000,70657.77888100,946818817.55750918,1060387,34438.58889000,461667557.39357111
680,2020-10-31,13560.10000000,14100.00000000,13411.50000000,13791.00000000,67339.23851500,927048458.54236180,1022202,35823.22565000,493309455.83898129
681,2020-11-01,13791.00000000,13895.00000000,13603.00000000,13761.50000000,36285.64852600,499124369.07532642,606248,17839.54476000,245432626.61531792
682,2020-11-02,13761.49000000,13830.00000000,13195.05000000,13549.37000000,64566.42190800,873629993.83139279,869850,29243.23366400,395698601.61694086
683,2020-11-03,13549.63000000,14066.11000000,13284.99000000,14023.53000000,74115.63078700,1009402087.71046155,1052569,38332.71333000,522431362.88788262
684,2020-11-04,14023.53000000,14259.00000000,13525.00000000,14144.01000000,93016.98826200,1293872665.41796188,1212959,45333.66159600,630831907.07329258
685,2020-11-05,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.52267300,2131865609.29089107,1736055,72196.12711800,1071067716.59486903
686,2020-11-06,15590.02000000,15960.00000000,15166.00000000,15579.92000000,122618.19769500,1909660728.82292043,1654968,58528.76053300,911733812.27929558
687,2020-11-07,15579.93000000,15753.52000000,14344.22000000,14818.30000000,101431.20655300,1536510177.09147370,1557021,46204.87062100,700220031.30034720
